id,tweet,date,time,created_at,link,timestamp,excelTime
1.2506E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Tuesday, April 14, 2020 and 8:00 AM, Wednesday, April 15, 2020: pic.twitter.com/6PHMwqEYq3",4/15/2020,21:54:21,1.587E+12,https://twitter.com/NYPDnews/status/1250603407041269762,2020-04-15T21:54:21,4/15/2020 21:54
1.2506E+18,• NYPD officers visited 2720 personal care facilities of which 2712 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/15/2020,21:54:22,1.587E+12,https://twitter.com/NYPDnews/status/1250603408773480451,2020-04-15T21:54:22,4/15/2020 21:54
1.2506E+18,•NYPD officers visited 2540 supermarkets and pharmacies of which 1547 were closed.   •NYPD officers visited 6397 bars and restaurants of which 5298 were closed.    •NYPD officers visited 1215 public places of which 880 were closed.,4/15/2020,21:54:22,1.587E+12,https://twitter.com/NYPDnews/status/1250603408014352387,2020-04-15T21:54:22,4/15/2020 21:54
1.25091E+18,"*There were no arrests made in regard to these visits. One criminal court summons was issued in the confines of the 60th Precinct, to a food vendor after a 311 call regarding social distancing at 1055 Brighton Beach Avenue.",4/16/2020,18:15:44,1.58708E+12,https://twitter.com/NYPDnews/status/1250910777797738496,2020-04-16T18:15:44,4/16/2020 18:15
1.25091E+18,• NYPD officers visited 1205 public places of which 790 were closed.    •NYPD officers visited 2967 personal care facilities of which 2966 were closed.,4/16/2020,18:15:44,1.58708E+12,https://twitter.com/NYPDnews/status/1250910776984035328,2020-04-16T18:15:44,4/16/2020 18:15
1.25091E+18,• NYPD officers visited 2495 supermarkets and pharmacies of which 1273 were closed.   • NYPD officers visited 6558 bars and restaurants of which 5081 were closed.,4/16/2020,18:15:44,1.58708E+12,https://twitter.com/NYPDnews/status/1250910776107376640,2020-04-16T18:15:44,4/16/2020 18:15
1.25091E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Wednesday, April 15, 2020 and 8:00 AM, Thursday, April 16, 2020: pic.twitter.com/eHQ5GzvpB1",4/16/2020,18:15:44,1.58708E+12,https://twitter.com/NYPDnews/status/1250910774995890183,2020-04-16T18:15:44,4/16/2020 18:15
1.25127E+18,•NYPD officers visited 3231 personal care facilities of which 3231 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/17/2020,18:11:13,1.58716E+12,https://twitter.com/NYPDnews/status/1251272028335849472,2020-04-17T18:11:13,4/17/2020 18:11
1.25127E+18,• NYPD officers visited 2457 supermarkets and pharmacies of which 1186 were closed.   • NYPD officers visited 6774 bars and restaurants of which 5316 were closed.    • NYPD officers visited 1138 public places of which 707 were closed.,4/17/2020,18:11:13,1.58716E+12,https://twitter.com/NYPDnews/status/1251272027434074112,2020-04-17T18:11:13,4/17/2020 18:11
1.25127E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Thursday, April 16, 2020 and 8:00 AM, Friday, April 17, 2020: pic.twitter.com/gO7U9NtI47",4/17/2020,18:11:13,1.58716E+12,https://twitter.com/NYPDnews/status/1251272026330988545,2020-04-17T18:11:13,4/17/2020 18:11
1.25164E+18,* There were a total of two arrests made in regard to these visits within the confines of the 47th Precinct. Ten Criminal Court Summonses were issued in regard to these visits within the confines of the 107th Precinct.,4/18/2020,18:27:23,1.58725E+12,https://twitter.com/NYPDnews/status/1251638484546314240,2020-04-18T18:27:23,4/18/2020 18:27
1.25164E+18,· NYPD officers visited 1196 public places of which 696 were closed.    · NYPD officers visited 3007 personal care facilities of which 3007 were closed.,4/18/2020,18:27:23,1.58725E+12,https://twitter.com/NYPDnews/status/1251638483644530697,2020-04-18T18:27:23,4/18/2020 18:27
1.25164E+18,· NYPD officers visited 2614 supermarkets and pharmacies of which 1342 were closed.   · NYPD officers visited 6877 bars and restaurants of which 5509 were closed.,4/18/2020,18:27:23,1.58725E+12,https://twitter.com/NYPDnews/status/1251638482935701512,2020-04-18T18:27:23,4/18/2020 18:27
1.25164E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Friday, April 17, 2020 and 8:00 AM, Saturday, April 18, 2020: pic.twitter.com/SStWfBUZLw",4/18/2020,18:27:23,1.58725E+12,https://twitter.com/NYPDnews/status/1251638481870360578,2020-04-18T18:27:23,4/18/2020 18:27
1.25199E+18,"•NYPD officers visited 2954 personal care facilities of which 2,953 were closed.  There were 60 summonses and two arrests made in regard to these visits",4/19/2020,17:54:41,1.58733E+12,https://twitter.com/NYPDnews/status/1251992643837575169,2020-04-19T17:54:41,4/19/2020 17:54
1.25199E+18,"•NYPD officers visited 2,627 supermarkets and pharmacies of which  1,463 were closed.   •NYPD officers visited  6,746 bars and restaurants of which 5,413 were closed.    •NYPD officers visited  1,244 public places of which 781 were closed.",4/19/2020,17:54:41,1.58733E+12,https://twitter.com/NYPDnews/status/1251992643057393666,2020-04-19T17:54:41,4/19/2020 17:54
1.25199E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Saturday, April 18, 2020 and 8:00 AM, Sunday, April 19, 2020:",4/19/2020,17:54:41,1.58733E+12,https://twitter.com/NYPDnews/status/1251992641409089536,2020-04-19T17:54:41,4/19/2020 17:54
1.25236E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Sunday, April 19, 2020 and 8:00 AM, Monday, April 20, 2020:",4/20/2020,18:20:32,1.58742E+12,https://twitter.com/NYPDnews/status/1252361537366290433,2020-04-20T18:20:32,4/20/2020 18:20
1.25236E+18,•NYPD officers visited 3000 personal care facilities of which 2998 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/20/2020,18:20:33,1.58742E+12,https://twitter.com/NYPDnews/status/1252361540730105866,2020-04-20T18:20:33,4/20/2020 18:20
1.25236E+18,•NYPD officers visited 2484 supermarkets and pharmacies of which 1250 were closed.   •NYPD officers visited 6635 bars and restaurants of which 5385 were closed.    •NYPD officers visited 1223 public places of which 816 were closed.,4/20/2020,18:20:33,1.58742E+12,https://twitter.com/NYPDnews/status/1252361538490359808,2020-04-20T18:20:33,4/20/2020 18:20
1.25273E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Monday, April 20, 2020 and 8:00 AM, Tuesday, April 21, 2020: pic.twitter.com/CIHBCc2cQF",4/21/2020,18:34:18,1.58751E+12,https://twitter.com/NYPDnews/status/1252727389332942849,2020-04-21T18:34:18,4/21/2020 18:34
1.25273E+18,"Between 8:00 AM, Monday, March 23, 2020 and 8:00 AM, Tuesday, April 21, 2020:  • NYPD officers visited 74,494 supermarkets and pharmacies of which 38,723 were closed.",4/21/2020,18:34:19,1.58751E+12,https://twitter.com/NYPDnews/status/1252727394215092227,2020-04-21T18:34:19,4/21/2020 18:34
1.25273E+18,"Citywide Patrols (March 23rd Through April 21)  Officers have visited a total of 409,948 locations as part of the department’s efforts to help flatten the curve through promoting social distancing.",4/21/2020,18:34:19,1.58751E+12,https://twitter.com/NYPDnews/status/1252727392709357568,2020-04-21T18:34:19,4/21/2020 18:34
1.25273E+18,• NYPD officers visited 1341 public places of which 987 were closed.    • NYPD officers visited 3040 personal care facilities of which 3033 were closed.,4/21/2020,18:34:19,1.58751E+12,https://twitter.com/NYPDnews/status/1252727391132299270,2020-04-21T18:34:19,4/21/2020 18:34
1.25273E+18,Citywide Patrols (24 Hour Period)  • NYPD officers visited 2974 supermarkets and pharmacies of which 1633 were closed.   • NYPD officers visited 6785 bars and restaurants of which 5652 were closed.,4/21/2020,18:34:19,1.58751E+12,https://twitter.com/NYPDnews/status/1252727390339567622,2020-04-21T18:34:19,4/21/2020 18:34
1.25273E+18,"• NYPD officers visited 206,975 bars and restaurants of which 162,724 were closed. • NYPD officers visited 36,274 public places of which 21,935 were closed. • NYPD officers visited 92,205 personal care facilities of which 92110 were closed.",4/21/2020,18:34:20,1.58751E+12,https://twitter.com/NYPDnews/status/1252727395041320967,2020-04-21T18:34:20,4/21/2020 18:34
1.25308E+18,•NYPD officers visited 3006 personal care facilities of which 2996 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/22/2020,18:13:04,1.58759E+12,https://twitter.com/NYPDnews/status/1253084433718161414,2020-04-22T18:13:04,4/22/2020 18:13
1.25308E+18,•NYPD officers visited 2987 supermarkets and pharmacies of which 1491 were closed.   •NYPD officers visited 7461 bars and restaurants of which 5966 were closed.    •NYPD officers visited 1313 public places of which 946 were closed.,4/22/2020,18:13:04,1.58759E+12,https://twitter.com/NYPDnews/status/1253084432917028868,2020-04-22T18:13:04,4/22/2020 18:13
1.25308E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Tuesday, April 21, 2020 and 8:00 AM, Wednesday, April 22, 2020: pic.twitter.com/Vsx30dsJen",4/22/2020,18:13:04,1.58759E+12,https://twitter.com/NYPDnews/status/1253084431650369539,2020-04-22T18:13:04,4/22/2020 18:13
1.25345E+18,• NYPD officers visited 1203 public places of which 846 were closed.    • NYPD officers visited 3095 personal care facilities of which 3095 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/23/2020,18:13:32,1.58768E+12,https://twitter.com/NYPDnews/status/1253446938286047233,2020-04-23T18:13:32,4/23/2020 18:13
1.25345E+18,• NYPD officers visited 3035 supermarkets and pharmacies of which 1514 were closed.   • NYPD officers visited 7331 bars and restaurants of which 5928 were closed.,4/23/2020,18:13:32,1.58768E+12,https://twitter.com/NYPDnews/status/1253446937531092994,2020-04-23T18:13:32,4/23/2020 18:13
1.25345E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Wednesday, April 22, 2020 and 8:00 AM, Thursday, April 23, 2020: pic.twitter.com/NewqdVgZ8n",4/23/2020,18:13:32,1.58768E+12,https://twitter.com/NYPDnews/status/1253446936604049409,2020-04-23T18:13:32,4/23/2020 18:13
1.25348E+18,"Thanks for staying home, limiting your time outdoors, & staying 6 feet apart.  We're doing our part to educate communities on congregating in public spaces & practicing social distancing.   Today, we visited 1,203 public places like Willowbrook Park in the confines of @NYPD121Pct pic.twitter.com/BeuNLRlqlH",4/23/2020,20:15:24,1.58769E+12,https://twitter.com/NYPDnews/status/1253477607481409542,2020-04-23T20:15:24,4/23/2020 20:15
1.25375E+18,"Across all 5 boroughs, our officers are visiting parks and public places to remind New Yorkers to practice social distancing.  The iconic Flushing Meadow Corona Park, in Queens, is one of the many locations we visited today.  Thank you for staying home to help stop the spread! pic.twitter.com/htYWw5hFH8",4/24/2020,14:18:08,1.58775E+12,https://twitter.com/NYPDnews/status/1253750084199686144,2020-04-24T14:18:08,4/24/2020 14:18
1.25381E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Thursday, April 23, 2020 and 8:00 AM, Friday, April 24, 2020: pic.twitter.com/RnFjsGQx3H",4/24/2020,18:15:15,1.58777E+12,https://twitter.com/NYPDnews/status/1253809759054159873,2020-04-24T18:15:15,4/24/2020 18:15
1.25381E+18,• NYPD officers visited 2461 personal care facilities of which 2461 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/24/2020,18:15:16,1.58777E+12,https://twitter.com/NYPDnews/status/1253809761256116228,2020-04-24T18:15:16,4/24/2020 18:15
1.25381E+18,• NYPD officers visited 2699 supermarkets and pharmacies of which 1117 were closed.   • NYPD officers visited 6176 bars and restaurants of which 5118 were closed.    • NYPD officers visited 1121 public places of which 837 were closed. pic.twitter.com/vcAbpO9scr,4/24/2020,18:15:16,1.58777E+12,https://twitter.com/NYPDnews/status/1253809760098488322,2020-04-24T18:15:16,4/24/2020 18:15
1.25417E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Friday, April 24, 2020 and 8:00 AM, Saturday, April 25, 2020: pic.twitter.com/fsTJx0w5mR",4/25/2020,18:05:45,1.58785E+12,https://twitter.com/NYPDnews/status/1254169756678139905,2020-04-25T18:05:45,4/25/2020 18:05
1.25417E+18,"•         NYPD officers visited 2,878 supermarkets and pharmacies of which 944 were closed.  •         NYPD officers visited 6,910 bars and restaurants of which 5,268 were closed.   •         NYPD officers visited 1,112 public places of which 786 were closed. pic.twitter.com/DsDNL90CrM",4/25/2020,18:05:46,1.58785E+12,https://twitter.com/NYPDnews/status/1254169758561419264,2020-04-25T18:05:46,4/25/2020 18:05
1.25417E+18,"•         NYPD officers visited 2,858 personal care facilities of which 2,858 were closed.    *There were no arrests or summonses issued in regard to these visits.",4/25/2020,18:05:47,1.58785E+12,https://twitter.com/NYPDnews/status/1254169761086308354,2020-04-25T18:05:47,4/25/2020 18:05
1.25453E+18,"•NYPD officers visited  3,008 personal care facilities of 3,008 which were closed.  *There were no arrests or summonses issued in regard to these visits.",4/26/2020,18:03:14,1.58794E+12,https://twitter.com/NYPDnews/status/1254531509672804352,2020-04-26T18:03:14,4/26/2020 18:03
1.25453E+18,"•NYPD officers visited 3,110  supermarkets and pharmacies 1,289 of which were closed.   •NYPD officers visited  6,883 bars and restaurants 5,476 of which were closed.    •NYPD officers visited 1,186 public places of 797 which were closed.",4/26/2020,18:03:14,1.58794E+12,https://twitter.com/NYPDnews/status/1254531508796342275,2020-04-26T18:03:14,4/26/2020 18:03
1.25453E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Saturday, April 25, 2020 and 8:00 AM, Sunday, April 26, 2020:",4/26/2020,18:03:14,1.58794E+12,https://twitter.com/NYPDnews/status/1254531507936538627,2020-04-26T18:03:14,4/26/2020 18:03
